game_episode,end_x,end_y
153363_1,68.03418606519699,16.69814622402191
153363_2,38.99927169084549,46.09703087806702
153363_6,34.2878258228302,59.91876792907715
153363_7,55.28834402561188,7.735434919595718
153363_8,75.91373473405838,13.547567069530487
153363_9,69.88151013851166,58.28056740760803
153363_10,54.82606083154678,18.707520961761475
153363_12,68.01718801259995,7.557504653930664
153363_13,42.148567736148834,60.413381814956665
153363_15,63.14539968967438,12.459032893180847
153363_16,53.550030291080475,6.732020735740662
153363_17,72.1017774939537,58.204344511032104
153363_18,86.23257279396057,31.957035064697266
153363_19,40.46350747346878,17.318822145462036
153363_20,58.51080805063248,14.642808139324188
153363_21,64.56079423427582,15.7604740858078
153363_22,44.818826615810394,45.00488233566284
153363_23,55.37421673536301,8.338395178318024
153363_24,36.278250217437744,34.056309938430786
153363_26,60.94373255968094,45.65173125267029
153363_27,53.91246557235718,50.76797533035278
153363_28,73.27439278364182,5.818358242511749
153363_29,88.06836873292923,43.30174279212952
153363_30,93.75245243310928,44.99683690071106
153363_31,83.30651074647903,33.324244260787964
153363_32,53.022039234638214,25.466091632843018
153363_33,79.18331891298294,43.07319974899292
153363_34,63.46982091665268,17.936279892921448
153363_35,53.1947985291481,34.94359374046326
153363_36,78.7203910946846,29.192984342575073
153363_37,69.9723270535469,19.735239148139954
153363_38,78.68628859519958,5.707909822463989
153363_41,56.15376144647598,54.47112488746643
153363_43,65.94524055719376,5.964967042207718
153363_44,82.80263990163803,8.255600154399872
153363_47,71.21006816625595,9.628519177436829
153363_48,51.351633220911026,62.84390568733215
153363_49,67.79522448778152,10.956402003765106
153363_50,61.758374869823456,62.86986589431763
153363_51,79.75127667188644,10.082942366600037
153363_52,59.81922626495361,10.902300000190735
153363_53,59.68505680561066,53.81789231300354
153363_54,71.15695238113403,48.80366110801697
153363_56,68.36959093809128,15.297657907009125
153363_57,31.606013774871826,37.51433515548706
153363_58,68.56659561395645,61.449650049209595
153363_59,74.88680452108383,20.47541308403015
153363_60,30.91733604669571,42.93403601646423
153363_61,43.468808233737946,42.59010887145996
153363_62,80.10312885046005,45.53960585594177
153363_64,78.05602759122849,8.06305992603302
153363_65,94.95457649230957,17.781554222106934
153363_66,37.04918324947357,58.75327825546265
153363_67,79.18212980031967,40.923532485961914
153363_68,66.0864320397377,32.30745732784271
153363_69,40.49200862646103,59.94369053840637
153363_70,82.49962896108627,20.892300367355347
153363_71,79.14676934480667,46.36360430717468
153363_72,43.01934868097305,59.67601466178894
153363_73,43.570899814367294,4.707500517368317
153363_74,69.79865401983261,22.091734886169434
153363_75,79.20332103967667,41.31682252883911
153363_76,60.12675583362579,58.329585790634155
153363_77,53.93326252698898,9.07940810918808
153363_79,65.32238334417343,26.131051898002625
153363_80,48.02431762218475,35.40584349632263
153363_81,52.51480132341385,62.96290922164917
153363_82,87.69641429185867,22.565927147865295
153363_83,42.262735068798065,11.502834975719452
153363_84,53.98213505744934,30.357823491096497
153363_85,81.02964162826538,16.06254470348358
153363_86,77.83458977937698,22.346831917762756
153364_1,54.40607249736786,55.060131788253784
153364_2,42.87974685430527,39.64126443862915
153364_3,49.5683616399765,41.97100353240967
153364_4,50.812101513147354,58.79631018638611
153364_5,46.773608922958374,12.059861779212952
153364_6,56.53132975101471,13.79226279258728
153364_7,69.21953111886978,4.147950649261475
153364_8,55.91268450021744,47.7834107875824
153364_9,76.31328910589218,29.34290099143982
153364_10,66.49232625961304,11.891570329666138
153364_11,81.03465467691422,6.433048218488693
153364_12,64.84630018472672,19.30841362476349
153364_14,81.20532363653183,40.32190418243408
153364_15,37.520703971385956,17.268271684646606
153364_16,50.02033397555351,40.39497780799866
153364_17,73.91051799058914,27.515987396240234
153364_18,85.45522481203079,5.601339727640152
153364_19,63.03977519273758,48.21160626411438
153364_20,32.11385250091553,31.74861979484558
153364_21,74.47223603725433,64.49368190765381
153364_22,100.01100271940231,12.087831318378448
153364_23,46.81567534804344,17.385175704956055
153364_24,54.64086592197418,39.44514226913452
153364_25,61.30815804004669,9.164610683918
153364_26,56.07362776994705,12.230491876602173
153364_27,52.52838224172592,53.10688257217407
153364_28,84.05697852373123,51.499842405319214
153364_29,30.83693638443947,14.933145999908447
153364_30,31.309179961681366,26.451959371566772
153364_31,62.64584094285965,29.39652371406555
153364_32,55.44561356306076,63.87068963050842
153364_33,31.484815031290054,24.91036081314087
153364_34,67.48950988054276,18.315017223358154
153364_36,69.98345464468002,48.48149514198303
153364_37,41.40002444386482,4.732929766178131
153364_38,85.88676631450653,31.262383699417114
153364_39,62.93006390333176,63.16071343421936
153364_40,61.95467859506607,22.54702138900757
153364_41,60.88461488485336,39.16645002365112
153364_42,76.57379865646362,8.835202813148499
153364_43,55.04881292581558,53.573092222213745
153364_44,87.9162248969078,28.62946343421936
153364_45,60.33898741006851,50.076696157455444
153364_46,84.18985247612,7.7162788808345795
153364_47,71.81685358285904,16.693209528923035
153364_48,90.00598400831223,36.7608528137207
153364_49,57.03683406114578,29.370044708251953
153364_50,50.23810118436813,8.35654553771019
153364_52,48.255258947610855,1.886087566614151
153364_53,61.21338576078415,12.457236349582672
153364_54,70.79894810914993,64.22311615943909
153364_55,66.73153191804886,48.72688698768616
153364_56,77.79693871736526,60.76655411720276
153364_57,54.86671596765518,22.12870943546295
153364_58,63.297649919986725,10.297094821929932
153364_59,72.91437327861786,35.39397597312927
153364_61,67.61586248874664,37.12185978889465
153364_62,61.177261769771576,50.30829119682312
153364_63,76.70458227396011,37.098931312561035
153364_65,76.97181969881058,43.70617485046387
153364_66,85.73529839515686,58.069355487823486
153364_67,56.011405885219574,36.425384521484375
