game_id,period_id,episode_id,time_seconds,team_id,player_id,action_id,type_name,result_name,start_x,start_y,end_x,end_y,is_home,game_episode,phase
126312,2,60,259.63300000000027,4643,187259,1378,Throw-In,Unsuccessful,38.47053,0.0,77.86558500000001,1.7135999999999996,True,126312_60,9547
126312,2,60,263.3670000000002,4644,342719,1379,Recovery,,27.641565,63.5056964,7.594912499999992,36.915432,False,126312_60,9548
126312,2,60,263.3670000000002,4644,342719,1380,Pass,Successful,27.641565,63.5056964,7.594912499999992,36.915432,False,126312_60,9548
126312,2,60,266.1679999999999,4644,250060,1382,Carry,,7.594912499999992,36.915432,8.457707999999997,30.640256,False,126312_60,9548
126312,2,60,268.0999999999999,4644,250060,1383,Pass,Successful,8.457707999999997,30.640256,62.910225,24.697804000000005,False,126312_60,9548
126312,2,60,271.4670000000001,4644,62114,1384,Duel,Successful,62.910225,24.697804000000005,62.910225,24.697804000000005,False,126312_60,9548
126312,2,60,271.4680000000001,4644,62114,1386,Carry,,62.910225,24.697804000000005,75.204255,34.560592,False,126312_60,9548
126312,2,60,273.067,4643,408792,1387,Clearance,,29.795745,33.439408,63.463365,50.481092,True,126312_60,9549
126312,2,60,277.0329999999999,4644,62086,1388,Recovery,,41.536635,17.518908000000003,52.128825,14.068112,False,126312_60,9550
126312,2,60,277.0329999999999,4644,62086,1389,Pass,Unsuccessful,41.536635,17.518908000000003,52.128825,14.068112,False,126312_60,9550
126312,2,60,279.8670000000002,4643,500117,1390,Error,,53.14176,52.032648,53.14176,52.032648,True,126312_60,9551
126312,2,60,280.7330000000002,4643,187722,1391,Duel,Successful,50.779995,51.046988,50.779995,51.046988,True,126312_60,9551
126312,2,60,282.4000000000001,4643,500117,1392,Recovery,,53.109,55.248504,49.18641,65.0513024,True,126312_60,9551
126312,2,60,282.4000000000001,4643,500117,1393,Pass,Successful,53.109,55.248504,49.18641,65.0513024,True,126312_60,9551
126312,2,60,284.2820000000001,4643,500121,1395,Pass,Successful,48.25569,64.5667616,49.84959,54.1144,True,126312_60,9551
126312,2,60,285.05500000000006,4643,187722,1397,Carry,,49.84959,54.1144,45.8052,49.053024,True,126312_60,9551
126312,2,60,287.6680000000001,4643,187722,1398,Pass,Successful,45.8052,49.053024,30.451575,47.422928,True,126312_60,9551
126312,2,60,290.8609999999999,4643,500115,1400,Pass,Successful,28.49469,49.265252,42.979020000000006,65.305874,True,126312_60,9551
126312,2,60,294.27700000000004,4643,83615,1402,Pass,Successful,42.43218,63.0398624,52.51449,65.0364308,True,126312_60,9551
126312,2,60,295.2259999999999,4643,500121,1404,Carry,,52.51449,65.0364308,50.05266,57.228596,True,126312_60,9551
126312,2,60,296.7000000000003,4643,500121,1405,Pass,Unsuccessful,50.05266,57.228596,58.96065,52.693812,True,126312_60,9551
126312,2,60,296.7670000000003,4644,500505,1406,Tackle,Unsuccessful,55.456695,11.037895999999996,55.456695,11.037895999999996,False,126312_60,9552
126312,2,60,297.2330000000002,4644,342719,1407,Block,,46.987395,14.125232000000004,46.987395,14.125232000000004,False,126312_60,9552
126312,2,60,298.7670000000003,4644,62098,1408,Recovery,,52.914435000000005,8.320548000000002,44.628255,10.416171999999996,False,126312_60,9552
126312,2,60,298.7670000000003,4644,62098,1409,Pass,Successful,52.914435000000005,8.320548000000002,44.628255,10.416171999999996,False,126312_60,9552
126312,2,60,299.9670000000001,4644,62086,1411,Pass,Successful,44.628255,10.416171999999996,68.85774,15.602532000000004,False,126312_60,9552
126312,2,60,301.7670000000003,4644,62114,1413,Pass,Unsuccessful,68.85774,15.602532000000004,74.35858499999999,11.361371999999996,False,126312_60,9552
126312,2,60,303.067,4643,83615,1414,Interception,,30.807735,54.903472,30.807735,54.903472,True,126312_60,9553
126312,2,60,303.067,4643,83615,1415,Clearance,,30.807735,54.903472,37.924425,41.890924,True,126312_60,9553
126312,2,60,304.0,4644,325355,1416,Error,,67.075575,26.109076,67.075575,26.109076,False,126312_60,9554
126312,2,60,306.1669999999999,4643,412016,1417,Recovery,,45.89298,24.2335,45.89298,24.2335,True,126312_60,9555
126312,2,60,306.1679999999999,4643,412016,1418,Carry,,45.89298,24.2335,43.91982,21.628896000000005,True,126312_60,9555
126312,2,60,307.0,4643,412016,1419,Pass,Unsuccessful,43.91982,21.628896000000005,55.997025,35.925556,True,126312_60,9555
126312,2,60,309.0329999999999,4644,342719,1420,Interception,,49.002975,32.074444,49.002975,32.074444,False,126312_60,9556
126312,2,60,309.0329999999999,4644,342719,1421,Clearance,,49.002975,32.074444,59.01399,29.908236,False,126312_60,9556
126312,2,60,311.0329999999999,4643,187722,1422,Recovery,,45.98601,38.091764,54.23775,45.560272,True,126312_60,9557
126312,2,60,311.0329999999999,4643,187722,1423,Pass,Successful,45.98601,38.091764,54.23775,45.560272,True,126312_60,9557
126312,2,60,311.70100000000025,4643,500117,1425,Carry,,54.23775,45.560272,57.177855,52.507424,True,126312_60,9557
126312,2,60,314.16100000000006,4643,500117,1426,Pass,Successful,57.177855,52.507424,62.853735,64.0840908,True,126312_60,9557
126312,2,60,315.53599999999983,4643,500121,1428,Carry,,62.853735,64.0840908,69.39156,62.0066432,True,126312_60,9557
126312,2,60,318.4870000000001,4643,500121,1429,Pass,Successful,69.39156,62.0066432,65.58436499999999,53.709596,True,126312_60,9557
126312,2,60,319.55500000000006,4643,187722,1431,Carry,,65.58436499999999,53.709596,67.220475,50.285116,True,126312_60,9557
126312,2,60,320.7170000000001,4643,187722,1432,Pass,Successful,67.220475,50.285116,58.54863,34.976888,True,126312_60,9557
126312,2,60,322.5640000000001,4643,62069,1434,Carry,,58.54863,34.976888,59.719485,31.092048,True,126312_60,9557
126312,2,60,323.605,4643,62069,1435,Pass,Successful,59.719485,31.092048,72.757335,3.020151999999996,True,126312_60,9557
126312,2,60,325.434,4643,187259,1437,Carry,,72.757335,3.020151999999996,84.520275,2.6449280000000077,True,126312_60,9557
126312,2,60,327.3670000000002,4643,187259,1438,Cross,Unsuccessful,84.520275,2.6449280000000077,99.452325,39.383288,True,126312_60,9557
126312,2,60,329.63300000000027,4644,250060,1439,Aerial Clearance,Successful,5.1308250000000015,29.461068000000004,5.1308250000000015,29.461068000000004,False,126312_60,9558
126312,2,60,329.63300000000027,4644,250060,1440,Parry,,5.1308250000000015,29.461068000000004,5.1308250000000015,29.461068000000004,False,126312_60,9558
126312,2,60,329.63300000000027,4644,250060,1441,Recovery,,5.1308250000000015,29.461068000000004,5.1308250000000015,29.461068000000004,False,126312_60,9558
126312,2,60,329.63400000000024,4644,250060,1442,Carry,,5.1308250000000015,29.461068000000004,15.282330000000002,23.781844,False,126312_60,9558
126312,2,60,338.067,4644,250060,1443,Pass,Successful,15.282330000000002,23.781844,18.435689999999997,15.217855999999998,False,126312_60,9558
126312,2,60,339.434,4644,62086,1445,Carry,,18.435689999999997,15.217855999999998,32.1888,8.288111999999998,False,126312_60,9558
126312,2,60,342.9670000000001,4644,62086,1446,Pass,Successful,32.1888,8.288111999999998,56.95630499999999,8.041204,False,126312_60,9558
126312,2,60,344.4000000000001,4644,62098,1448,Pass,Unsuccessful,56.95630499999999,8.041204,56.86705500000001,9.910863999999997,False,126312_60,9558
126312,2,60,344.63300000000027,4643,83615,1449,Block,,48.16728,57.736624,48.16728,57.736624,True,126312_60,9559
126312,2,60,345.3330000000001,4643,187722,1450,Recovery,,49.050435,51.606356000000005,49.050435,51.606356000000005,True,126312_60,9559
126312,2,60,345.933,4643,187722,1451,Pass,Successful,46.680585,52.787584,20.35068,43.740728,True,126312_60,9559
126312,2,60,349.9180000000001,4643,500116,1453,Pass,Successful,20.35068,43.740728,25.85541,51.123692,True,126312_60,9559
126312,2,60,351.6780000000001,4643,500115,1455,Carry,,25.85541,51.123692,30.3786,44.923452,True,126312_60,9559
126312,2,60,357.7960000000003,4643,500115,1456,Pass,Successful,30.3786,44.923452,36.998955,46.313304,True,126312_60,9559
126312,2,60,358.65300000000025,4643,187722,1458,Pass,Successful,36.998955,46.313304,15.334935000000002,29.187232,True,126312_60,9559
126312,2,60,361.1010000000001,4643,500116,1460,Pass,Successful,15.334935000000002,29.187232,22.78164,52.98322,True,126312_60,9559
126312,2,60,363.33000000000015,4643,500115,1462,Carry,,22.78164,52.98322,35.514779999999995,51.1615,True,126312_60,9559
126312,2,60,368.6669999999999,4643,500115,1463,Pass,Successful,35.514779999999995,51.1615,64.09976999999999,1.2616720000000043,True,126312_60,9559
126312,2,60,371.7670000000003,4643,187259,1465,Pass,Successful,64.09976999999999,1.2616720000000043,80.877615,8.695976000000002,True,126312_60,9559
126312,2,60,373.76800000000026,4643,412016,1467,Carry,,80.877615,8.695976000000002,94.59345,6.471763999999993,True,126312_60,9559
126312,2,60,376.0329999999999,4643,412016,1468,Take-On,Unsuccessful,94.59345,6.471763999999993,94.59345,6.471763999999993,True,126312_60,9559
126312,2,60,376.13300000000027,4644,500520,1469,Tackle,Successful,10.031027999999992,59.448388,10.031027999999992,59.448388,False,126312_60,9560
126312,2,60,376.13300000000027,4644,500520,1470,Interception,,10.031027999999992,59.448388,10.031027999999992,59.448388,False,126312_60,9560
126312,2,60,376.1340000000002,4644,500520,1471,Carry,,10.031027999999992,59.448388,1.038609600000001,49.368,False,126312_60,9560
126312,2,60,379.9000000000001,4644,500520,1472,Pass,Unsuccessful,1.038609600000001,49.368,1.367068500000002,50.620832,False,126312_60,9560
