game_id,period_id,episode_id,time_seconds,team_id,player_id,action_id,type_name,result_name,start_x,start_y,end_x,end_y,is_home,game_episode,phase
126460,2,78,2119.5160000000005,4644,250055,2262,Throw-In,Successful,26.301345,0.0,28.376565,6.288980000000002,False,126460_78,52945
126460,2,78,2120.501,4644,62112,2264,Carry,,28.376565,6.288980000000002,25.089855,4.531996,False,126460_78,52945
126460,2,78,2121.2,4644,62112,2265,Pass,Successful,25.089855,4.531996,21.94815,0.8060720000000003,False,126460_78,52945
126460,2,78,2122.233,4644,250055,2267,Pass,Unsuccessful,21.166005,1.071951999999996,21.980175000000003,1.1781000000000006,False,126460_78,52945
126460,2,78,2122.3,4641,73228,2268,Block,,83.1096,66.5978672,83.1096,66.5978672,True,126460_78,52946
126460,2,78,2122.933,4644,250055,2269,Duel,Successful,20.974485,2.6236439999999988,20.974485,2.6236439999999988,False,126460_78,52947
126460,2,78,2124.3330000000005,4641,346036,2270,Recovery,,84.711165,59.078264,70.612605,46.196752,True,126460_78,52948
126460,2,78,2124.3330000000005,4641,346036,2271,Pass,Successful,84.711165,59.078264,70.612605,46.196752,True,126460_78,52948
126460,2,78,2125.3340000000007,4641,413678,2273,Carry,,70.612605,46.196752,74.20412999999999,40.867864,True,126460_78,52948
126460,2,78,2128.8330000000005,4641,413678,2274,Pass,Successful,74.20412999999999,40.867864,98.588385,63.5012764,True,126460_78,52948
126460,2,78,2131.434,4641,73228,2276,Carry,,98.588385,63.5012764,95.062485,61.6009348,True,126460_78,52948
126460,2,78,2135.6670000000004,4641,73228,2277,Cross,Unsuccessful,95.062485,61.6009348,96.846645,42.0308,True,126460_78,52948
126460,2,78,2136.733,4644,529335,2278,Duel,Successful,7.633531500000004,26.643352,7.633531500000004,26.643352,False,126460_78,52949
126460,2,78,2136.733,4644,529335,2279,Interception,,7.633531500000004,26.643352,7.633531500000004,26.643352,False,126460_78,52949
126460,2,78,2136.733,4644,529335,2280,Clearance,,7.633531500000004,26.643352,14.556780000000003,14.097624000000003,False,126460_78,52949
126460,2,78,2138.6040000000003,4644,325355,2281,Recovery,,14.556780000000003,14.097624000000003,14.556780000000003,14.097624000000003,False,126460_78,52949
126460,2,78,2139.4000000000005,4644,325355,2282,Pass,Unsuccessful,14.585864999999998,14.693507999999994,37.93523999999999,19.220608,False,126460_78,52949
126460,2,78,2141.2,4641,187313,2283,Interception,,67.05384,48.84882,76.03932,52.348236,True,126460_78,52950
126460,2,78,2141.2,4641,187313,2284,Pass,Successful,67.05384,48.84882,76.03932,52.348236,True,126460_78,52950
126460,2,78,2142.967000000001,4641,528608,2286,Pass,Successful,76.03932,52.348236,69.28698,53.748968,True,126460_78,52950
126460,2,78,2144.067,4641,187313,2288,Pass,Successful,69.28698,53.748968,81.69336,64.2480796,True,126460_78,52950
