game_id,period_id,episode_id,time_seconds,team_id,player_id,action_id,type_name,result_name,start_x,start_y,end_x,end_y,is_home,game_episode,phase
126384,1,27,1697.533,4641,413677,914,Throw-In,Successful,31.924724999999995,0.0,50.458275,2.062168,False,126384_27,31513
126384,1,27,1698.733,4641,346037,916,Pass,Unsuccessful,50.458275,2.062168,49.68243,6.567779999999999,False,126384_27,31513
126384,1,27,1699.533,4644,500515,917,Recovery,,54.81399,62.521036,57.165780000000005,66.3847416,True,126384_27,31514
126384,1,27,1699.533,4644,500515,918,Pass,Successful,54.81399,62.521036,57.165780000000005,66.3847416,True,126384_27,31514
126384,1,27,1700.833,4644,250076,920,Pass,Successful,56.47992000000001,64.5225072,55.62837,60.40916,True,126384_27,31514
126384,1,27,1702.4,4641,346037,921,Tackle,Unsuccessful,48.909315,8.641779999999997,48.909315,8.641779999999997,False,126384_27,31515
126384,1,27,1703.333,4644,500515,923,Pass,Successful,54.40827,59.504284,43.887585,53.836484,True,126384_27,31516
126384,1,27,1705.833,4644,62086,925,Pass,Successful,41.25513,53.450516,50.39748,66.9105448,True,126384_27,31516
126384,1,27,1708.367,4644,250076,927,Pass,Successful,50.607585,66.2630692,62.755665,56.231852,True,126384_27,31516
126384,1,27,1709.568,4644,500505,929,Carry,,62.755665,56.231852,67.26856500000001,58.899492,True,126384_27,31516
126384,1,27,1710.467,4644,500505,930,Pass,Successful,67.26856500000001,58.899492,70.538895,66.6491256,True,126384_27,31516
126384,1,27,1713.0,4644,259766,932,Pass,Successful,70.52304000000001,65.815568,77.69044500000001,46.089856,True,126384_27,31516
