game_id,period_id,episode_id,time_seconds,team_id,player_id,action_id,type_name,result_name,start_x,start_y,end_x,end_y,is_home,game_episode,phase
126334,2,41,565.0999999999999,4639,187316,1941,Throw-In,Successful,25.20735,0.0,43.914465,6.761716,True,126334_41,16491
126334,2,41,566.8330000000001,4639,188342,1942,Duel,Successful,43.914465,6.761716,43.914465,6.761716,True,126334_41,16491
126334,2,41,566.8340000000001,4639,188342,1944,Carry,,43.914465,6.761716,52.434375,9.869112,True,126334_41,16491
126334,2,41,568.893,4646,500452,1945,Clearance,,52.565625,58.130888,72.15789000000001,51.284988,False,126334_41,16492
126334,2,41,571.4850000000001,4639,491810,1946,Recovery,,32.84211,16.715012,32.84211,16.715012,True,126334_41,16493
126334,2,41,571.4860000000001,4639,491810,1947,Carry,,32.84211,16.715012,37.84851,19.15832,True,126334_41,16493
126334,2,41,572.866,4646,356597,1948,Tackle,Unsuccessful,67.517625,48.11544,67.517625,48.11544,False,126334_41,16494
126334,2,41,572.9000000000001,4639,491810,1949,Pass,Successful,37.84851,19.15832,43.445535,12.312692000000006,True,126334_41,16495
126334,2,41,575.433,4639,97086,1951,Pass,Successful,41.25702,11.555444,28.809795,11.728300000000004,True,126334_41,16495
126334,2,41,577.3000000000002,4639,187316,1953,Pass,Successful,29.00625,13.99814,24.78084,34.27676,True,126334_41,16495
126334,2,41,579.4010000000001,4639,250904,1955,Carry,,24.78084,34.27676,27.668550000000003,35.466012,True,126334_41,16495
126334,2,41,580.433,4639,250904,1956,Pass,Successful,27.668550000000003,35.466012,43.474095,60.337012,True,126334_41,16495
126334,2,41,581.934,4639,77845,1958,Carry,,43.474095,60.337012,54.19827,59.096148,True,126334_41,16495
126334,2,41,584.2330000000002,4639,77845,1959,Pass,Unsuccessful,54.19827,59.096148,77.358435,66.8022616,True,126334_41,16495
