game_id,period_id,episode_id,time_seconds,team_id,player_id,action_id,type_name,result_name,start_x,start_y,end_x,end_y,is_home,game_episode,phase
126427,1,13,1102.1,2354,500143,697,Throw-In,Successful,73.051755,68.0,76.480635,63.5986456,False,126427_13,43420
126427,1,13,1103.033,2354,82938,699,Pass,Successful,76.480635,63.5986456,73.77751500000001,67.1538964,False,126427_13,43420
126427,1,13,1104.933,2354,500143,701,Pass,Successful,73.05774,66.3535636,69.21862499999999,63.8789756,False,126427_13,43420
126427,1,13,1105.633,2354,500145,703,Pass,Successful,69.21862499999999,63.8789756,67.771305,67.1360668,False,126427_13,43420
126427,1,13,1106.767,2354,500143,705,Pass,Successful,67.771305,67.1360668,50.916705,59.20624,False,126427_13,43420
126427,1,13,1108.468,2354,500147,707,Carry,,50.916705,59.20624,51.6789,56.032544,False,126427_13,43420
126427,1,13,1109.433,2354,500147,708,Pass,Successful,51.6789,56.032544,49.130235,34.691764,False,126427_13,43420
126427,1,13,1111.7,2354,61981,710,Pass,Successful,49.47012,33.063028,58.808295,11.637112000000002,False,126427_13,43420
126427,1,13,1113.301,2354,215806,712,Carry,,58.808295,11.637112000000002,57.032430000000005,21.763468,False,126427_13,43420
126427,1,13,1117.956,2354,215806,713,Pass,Successful,57.032430000000005,21.763468,50.139495,39.855752,False,126427_13,43420
126427,1,13,1119.468,2354,500147,715,Carry,,50.139495,39.855752,54.403755,44.848992,False,126427_13,43420
126427,1,13,1120.833,2354,500147,716,Pass,Successful,54.403755,44.848992,72.685935,64.6879784,False,126427_13,43420
126427,1,13,1124.6,2354,500143,718,Pass,Successful,71.96752500000001,64.3857252,68.78045999999999,54.94094,False,126427_13,43420
126427,1,13,1126.567,2354,500145,720,Pass,Successful,70.25151000000001,54.0634,78.996435,46.065036,False,126427_13,43420
126427,1,13,1127.533,2354,344557,721,Duel,Successful,78.996435,46.065036,78.996435,46.065036,False,126427_13,43420
126427,1,13,1127.534,2354,344557,723,Carry,,78.996435,46.065036,72.952845,43.545636,False,126427_13,43420
126427,1,13,1127.567,4641,413677,724,Tackle,Unsuccessful,25.252815,21.946932,25.252815,21.946932,True,126427_13,43421
126427,1,13,1128.966,2354,344557,725,Pass,Successful,72.952845,43.545636,64.415085,41.398468,False,126427_13,43422
126427,1,13,1130.867,2354,142111,727,Pass,Successful,64.41225,39.486716,71.63184,9.813623999999995,False,126427_13,43422
126427,1,13,1134.567,2354,215806,729,Pass,Successful,73.87527,9.472671999999996,89.82487499999999,24.91996,False,126427_13,43422
