game_id,period_id,episode_id,time_seconds,team_id,player_id,action_id,type_name,result_name,start_x,start_y,end_x,end_y,is_home,game_episode,phase
126288,1,9,398.7,2353,356617,214,Goal Kick,Successful,4.864481999999995,30.29298,5.294089499999998,17.159732000000005,False,126288_9,1742
126288,1,9,400.268,2353,356619,216,Carry,,5.294089499999998,17.159732000000005,7.484651999999997,14.247428,False,126288_9,1742
126288,1,9,401.867,2353,356619,217,Pass,Unsuccessful,7.484651999999997,14.247428,78.40643999999999,28.64262,False,126288_9,1742
126288,1,9,406.8,4644,500520,218,Recovery,,26.292945,38.2483,26.292945,38.2483,True,126288_9,1743
126288,1,9,406.801,4644,500520,219,Carry,,26.292945,38.2483,23.07732,25.903512,True,126288_9,1743
126288,1,9,409.3,4644,500520,220,Pass,Successful,23.07732,25.903512,38.571435,6.482711999999999,True,126288_9,1743
126288,1,9,413.167,4644,62086,222,Pass,Successful,38.69859,6.089944000000003,39.3246,19.288812,True,126288_9,1743
126288,1,9,414.534,4644,500505,224,Carry,,39.3246,19.288812,42.537285,25.965324000000003,True,126288_9,1743
126288,1,9,416.864,4644,500505,225,Pass,Successful,42.537285,25.965324000000003,42.53403,43.589292,True,126288_9,1743
126288,1,9,418.034,4644,412005,227,Carry,,42.53403,43.589292,45.454185,48.426676,True,126288_9,1743
126288,1,9,419.533,4644,412005,228,Pass,Successful,45.454185,48.426676,62.797245,66.8659572,True,126288_9,1743
126288,1,9,421.168,4644,342722,230,Carry,,62.797245,66.8659572,67.89909,62.1787512,True,126288_9,1743
126288,1,9,425.3,4644,342722,231,Pass,Unsuccessful,67.89909,62.1787512,68.341245,56.426944,True,126288_9,1743
126288,1,9,425.633,2353,356624,232,Interception,,36.92262,11.198375999999996,36.92262,11.198375999999996,False,126288_9,1744
126288,1,9,425.634,2353,356624,233,Carry,,36.92262,11.198375999999996,33.14629500000001,10.659067999999998,False,126288_9,1744
126288,1,9,426.733,2353,356624,234,Pass,Successful,33.14629500000001,10.659067999999998,33.981359999999995,5.457339999999995,False,126288_9,1744
126288,1,9,427.833,2353,356611,236,Pass,Successful,33.57322500000001,4.895455999999996,26.087985000000003,5.082116000000006,False,126288_9,1744
126288,1,9,429.5,2353,356614,238,Pass,Successful,26.154660000000007,5.553288000000002,27.19668,10.465131999999995,False,126288_9,1744
126288,1,9,430.334,2353,356612,240,Carry,,27.19668,10.465131999999995,28.613235000000003,14.404644000000005,False,126288_9,1744
126288,1,9,432.067,2353,356612,241,Pass,Successful,28.613235000000003,14.404644000000005,33.063975,57.826044,False,126288_9,1744
126288,1,9,434.534,2353,356609,243,Carry,,33.063975,57.826044,40.233585000000005,59.205696,False,126288_9,1744
126288,1,9,437.7,2353,356609,244,Pass,Successful,40.233585000000005,59.205696,44.287425,47.454616,False,126288_9,1744
126288,1,9,438.734,2353,356618,246,Carry,,44.287425,47.454616,49.398825,52.203872,False,126288_9,1744
126288,1,9,441.067,2353,356618,247,Pass,Successful,49.398825,52.203872,44.20878,63.1138668,False,126288_9,1744
126288,1,9,444.067,2353,356609,249,Pass,Successful,43.867215,61.543672,41.79021,33.594652,False,126288_9,1744
126288,1,9,445.934,2353,356612,251,Carry,,41.79021,33.594652,57.22962,23.095996,False,126288_9,1744
126288,1,9,451.333,2353,356612,252,Pass,Successful,57.22962,23.095996,63.687225,1.698368000000002,False,126288_9,1744
126288,1,9,455.333,2353,356611,254,Pass,Successful,61.59699,3.745440000000002,59.294865,24.705963999999994,False,126288_9,1744
126288,1,9,456.901,2353,356618,256,Carry,,59.294865,24.705963999999994,56.975835,21.069528,False,126288_9,1744
126288,1,9,457.8,2353,356618,257,Pass,Successful,56.975835,21.069528,56.952105,14.739475999999996,False,126288_9,1744
126288,1,9,457.967,4644,500505,258,Tackle,Unsuccessful,47.82666,46.817048,47.82666,46.817048,True,126288_9,1745
126288,1,9,458.368,2353,356611,260,Carry,,56.952105,14.739475999999996,58.25484,17.872032000000004,False,126288_9,1746
126288,1,9,458.767,4644,342722,261,Tackle,Unsuccessful,48.03498,52.265072,48.03498,52.265072,True,126288_9,1747
126288,1,9,459.533,4644,500505,262,Intervention,,46.74516,50.127968,46.74516,50.127968,True,126288_9,1747
126288,1,9,461.467,2353,356618,263,Recovery,,57.247155,19.697084000000004,63.83538000000001,16.376236,False,126288_9,1748
126288,1,9,461.467,2353,356618,264,Pass,Successful,57.247155,19.697084000000004,63.83538000000001,16.376236,False,126288_9,1748
