game_episode,end_x,end_y
153363_1,72.46830582618713,19.34051024913788
153363_2,45.20143300294876,49.850208044052124
153363_6,39.87908989191055,63.86514091491699
153363_7,58.875784277915955,9.611856818199158
153363_8,81.13588571548462,16.05951601266861
153363_9,74.79803413152695,60.73979139328003
153363_10,59.929062724113464,21.291285037994385
153363_12,73.5620641708374,9.6683349609375
153363_13,48.60559344291687,65.28182244300842
153363_15,68.53156685829163,14.56330019235611
153363_16,58.62908720970154,9.789602160453796
153363_17,79.46177154779434,62.72475218772888
153363_18,90.76376169919968,32.1070591211319
153363_19,45.67526936531067,19.59663474559784
153363_20,62.9598605632782,17.758745312690735
153363_21,70.43782711029053,17.7633455991745
153363_22,50.614937245845795,49.00420117378235
153363_23,59.56474989652634,10.624292731285095
153363_24,41.2741881608963,37.14270496368408
153363_26,67.33771026134491,48.71084475517273
153363_27,59.929325580596924,54.30062651634216
153363_28,78.30658614635468,7.649500250816345
153363_29,94.69460517168045,46.60597252845764
153363_30,100.4052186012268,47.389447927474976
153363_31,89.38095510005951,34.82452130317688
153363_32,58.39843690395355,28.08860146999359
153363_33,84.91195678710938,46.15971636772156
153363_34,69.50222700834274,20.3455228805542
153363_35,58.77397119998932,37.381741523742676
153363_36,85.01600414514542,34.61651134490967
153363_37,75.0223445892334,24.14640724658966
153363_38,83.13682436943054,7.859714090824127
153363_41,62.43140637874603,58.89512920379639
153363_43,70.96161246299744,8.06723666191101
153363_44,88.41257929801941,10.279010832309723
153363_47,76.14139974117279,11.961222112178802
153363_48,57.2861847281456,64.29529809951782
153363_49,70.71904599666595,15.143907010555267
153363_50,68.1482782959938,66.5279610157013
153363_51,84.8533022403717,12.320894598960876
153363_52,64.99814987182617,13.188951432704926
153363_53,66.19375884532928,56.77004408836365
153363_54,77.87679702043533,52.56695079803467
153363_56,73.88254880905151,17.219897747039795
153363_57,37.12200075387955,41.12803244590759
153363_58,76.47827535867691,63.44757676124573
153363_59,80.90417146682739,22.439972519874573
153363_60,35.280615985393524,45.757031202316284
153363_61,48.72775286436081,45.53945994377136
153363_62,87.29105830192566,47.8094277381897
153363_64,83.65339994430542,10.692552268505096
153363_65,100.6120428442955,20.73736798763275
153363_66,43.000886142253876,63.763063192367554
153363_67,85.34240305423737,43.17404532432556
153363_68,71.6133838891983,35.22963833808899
153363_69,46.33033901453018,65.29734587669373
153363_70,88.23920667171478,23.086766719818115
153363_71,87.04698354005814,48.569042444229126
153363_72,49.973054230213165,63.72527599334717
153363_73,45.34974664449692,8.146536380052567
153363_74,75.78004717826843,24.811975479125977
153363_75,86.26757025718689,44.234997034072876
153363_76,66.4170491695404,63.13102436065674
153363_77,59.060353338718414,11.689451575279236
153363_79,71.39822959899902,29.258535385131836
153363_80,53.65909069776535,38.03826117515564
153363_81,58.905975222587585,67.56792569160461
153363_82,93.75903636217117,24.77035403251648
153363_83,45.3885680437088,12.784280240535736
153363_84,59.26736533641815,33.827266335487366
153363_85,86.6251677274704,18.235679507255554
153363_86,83.25602978467941,24.72919261455536
153364_1,60.71453422307968,55.88989782333374
153364_2,48.72482389211655,42.54928183555603
153364_3,55.54027318954468,44.56027579307556
153364_4,57.07288295030594,62.30125832557678
153364_5,49.294659197330475,15.519746363162994
153364_6,62.04147130250931,17.21316146850586
153364_7,73.42331975698471,7.121506929397583
153364_8,62.24881500005722,50.97015690803528
153364_9,81.94928258657455,32.186729192733765
153364_10,71.37059211730957,14.451924622058868
153364_11,85.67605555057526,9.132988274097443
153364_12,69.66861516237259,22.396602153778076
153364_14,88.09099316596985,43.81501317024231
153364_15,42.61916846036911,17.813162446022034
153364_16,55.493991672992706,43.98697876930237
153364_17,79.76570248603821,30.452611684799194
153364_18,89.81752842664719,7.774881362915039
153364_19,68.94438922405243,51.630417585372925
153364_20,37.175160348415375,35.58177709579468
153364_21,78.45935583114624,65.54994416236877
153364_22,105.39763927459717,14.736327707767487
153364_23,51.66683882474899,20.264430165290833
153364_24,60.67815363407135,42.84495663642883
153364_25,66.00179851055145,12.00069135427475
153364_26,61.323153376579285,14.456174314022064
153364_27,59.3572935461998,55.5480580329895
153364_28,90.31750023365021,55.51336741447449
153364_29,35.36969304084778,17.4924373626709
153364_30,36.302514374256134,28.983801007270813
153364_31,68.41536551713943,32.099674344062805
153364_32,61.797621846199036,68.30552387237549
153364_33,36.12856596708298,27.885730862617493
153364_34,73.71987819671631,20.635602355003357
153364_36,76.90735727548599,52.22680926322937
153364_37,45.71531742811203,6.214866459369659
153364_38,91.62415981292725,34.23675465583801
153364_39,69.5104256272316,67.49151229858398
153364_40,67.35027104616165,25.371684432029724
153364_41,66.8899655342102,42.76990103721619
153364_42,79.4377326965332,12.321100294589996
153364_43,61.31567448377609,57.78448224067688
153364_44,92.14013457298279,33.70863974094391
153364_45,67.33667135238647,53.710509061813354
153364_46,89.9788910150528,9.708202421665192
153364_47,76.77670508623123,19.581228852272034
153364_48,94.21740174293518,37.62930989265442
153364_49,62.253039479255676,32.939451575279236
153364_50,54.473232328891754,9.11249166727066
153364_52,52.73429274559021,4.051205560564995
153364_53,62.95989811420441,12.416087090969086
153364_54,74.41116571426392,65.86513066291809
153364_55,73.99702906608582,53.02956533432007
153364_56,82.27562516927719,61.05496573448181
153364_57,59.769953191280365,24.105756521224976
153364_58,68.55912923812866,11.322427749633789
153364_59,78.8958665728569,39.02174162864685
153364_61,74.02947932481766,39.343178033828735
153364_62,67.22162783145905,53.189241886138916
153364_63,82.32319593429565,40.70001935958862
153364_65,82.74028658866882,46.413153648376465
153364_66,92.46871143579483,61.704291105270386
153364_67,62.08948642015457,39.10813784599304
153364_68,60.859868824481964,19.593894839286804
153364_69,76.32569968700409,42.31001019477844
153364_70,46.02714657783508,8.886735141277313
153364_71,85.83234876394272,47.28265643119812
153364_73,61.5866357088089,44.16133165359497
153364_74,78.18500876426697,48.568742513656616
153364_75,70.48903405666351,62.307905435562134
153364_76,86.5593409538269,42.72044897079468
153364_78,80.31894654035568,7.328366816043854
153364_79,65.64052104949951,55.86791372299194
153364_80,72.56401062011719,15.348975419998169
153364_81,76.05255424976349,62.282455921173096
153364_82,85.32820254564285,48.33028960227966
153364_84,69.64599072933197,62.93215012550354
153364_85,77.11751103401184,13.164126098155975
153364_86,64.02332782745361,47.73503279685974
153365_1,52.89256989955902,66.52783536911011
153365_2,58.028385043144226,31.937545657157898
153365_3,36.7209067940712,67.37198185920715
153365_4,69.92426812648773,7.545963913202286
153365_5,53.105527460575104,52.67619037628174
153365_6,78.22522580623627,40.90070939064026
153365_7,41.60760909318924,43.38723111152649
153365_8,51.66873514652252,52.515326261520386
153365_9,35.60804754495621,32.82726538181305
153365_10,60.205018222332,55.46914792060852
153365_11,61.7320391535759,15.845292627811432
153365_12,35.7715505361557,67.22323656082153
153365_13,40.54874807596207,57.21466279029846
153365_14,67.00393885374069,63.512240171432495
153365_15,37.19695866107941,39.05201840400696
153365_16,47.149431109428406,8.604701101779938
153365_17,76.89550995826721,20.82728636264801
153365_20,89.00792419910431,20.215890049934387
153365_21,86.55833959579468,23.946009039878845
153365_23,53.498848378658295,20.4965683221817
153365_24,88.21355313062668,46.26238179206848
153365_25,99.72643554210663,58.88075280189514
153365_26,40.0817084312439,9.081018209457397
153365_28,86.5151435136795,36.01611304283142
153365_29,69.3791788816452,27.65565776824951
153365_30,75.62151968479156,39.61417746543884
153365_31,92.08637416362762,33.12865102291107
153365_32,55.0921905040741,27.45419156551361
153365_33,49.224914610385895,15.686497628688812
153365_34,60.58790624141693,61.552518129348755
153365_35,77.46803015470505,7.475984841585159
153365_36,44.27754878997803,59.225470304489136
153365_37,79.50679510831833,11.07149225473404
153365_38,99.98210728168488,18.12691819667816
153365_39,51.760015189647675,62.79202175140381
153365_40,104.29352939128876,36.31246066093445
153365_41,53.594941198825836,24.55254566669464
153365_42,66.07852131128311,68.16120052337646
153365_43,69.04402434825897,51.12473464012146
153365_44,65.36209970712662,19.137738943099976
153365_45,75.34081399440765,25.0378657579422
153365_46,90.82537025213242,44.7855966091156
153365_47,80.33730268478394,48.44540214538574
153365_48,87.85802721977234,44.30371356010437
