game_episode,end_x,end_y
153363_1,69.48444664478302,35.725168228149414
153363_2,38.96246239542961,45.91713333129883
153363_6,37.80659168958664,59.93043279647827
153363_7,47.57211998105049,11.319280505180359
153363_8,76.33606374263763,19.496609926223755
153363_9,69.22925055027008,59.6778507232666
153363_10,59.55746501684189,21.24217140674591
153363_12,70.68685233592987,12.378890633583069
153363_13,47.349912375211716,58.71405220031738
153363_15,65.64493328332901,15.60294771194458
153363_16,51.78965851664543,10.365195274353027
153363_17,77.06420123577118,53.640450954437256
153363_18,88.67034137248993,32.65377581119537
153363_19,42.267591655254364,22.18773901462555
153363_20,63.27817976474762,19.927881717681885
153363_21,68.58131557703018,17.68983829021454
153363_22,47.43540018796921,46.45825672149658
153363_23,60.71893393993378,17.16981339454651
153363_24,40.04036173224449,35.57155513763428
153363_26,67.27145791053772,43.448121070861816
153363_27,56.138966381549835,49.33870887756348
153363_28,73.02631884813309,10.409980177879333
153363_29,90.89823782444,41.8220272064209
153363_30,98.04648846387863,39.83103132247925
153363_31,84.91633772850037,34.5764422416687
153363_32,60.27687191963196,28.001994490623474
153363_33,83.0805230140686,37.94351148605347
153363_34,67.2452911734581,19.39241850376129
153363_35,49.485148787498474,34.57431435585022
153363_36,78.61530482769012,30.961393237113953
153363_37,73.21617007255554,21.341055274009705
153363_38,77.58259803056717,11.53482723236084
153363_41,58.98033857345581,53.690656900405884
153363_43,67.50673949718475,10.964418053627014
153363_44,84.24318730831146,14.863173007965088
153363_47,67.18219310045242,15.21414852142334
153363_48,49.186465591192245,60.88257050514221
153363_49,63.08516174554825,10.046810865402222
153363_50,66.69734179973602,57.041866302490234
153363_51,77.40097045898438,14.428316235542297
153363_52,63.47040921449661,14.95705533027649
153363_53,71.26837223768234,37.403239250183105
153363_54,74.99766737222672,47.06099557876587
153363_56,68.27902436256409,16.977270126342773
153363_57,41.12641900777817,41.83902597427368
153363_58,70.17766803503036,56.809351205825806
153363_59,77.92806029319763,22.20077383518219
153363_60,32.892045378685,45.72987937927246
153363_61,45.770626813173294,42.6692054271698
153363_62,81.51032477617264,44.793625831604004
153363_64,80.51185190677643,14.558492183685303
153363_65,96.38503521680832,23.161287307739258
153363_66,42.77280181646347,57.53242301940918
153363_67,78.89385759830475,44.545015811920166
153363_68,65.71970969438553,33.29306161403656
153363_69,40.710245221853256,59.333372354507446
153363_70,85.30222982168198,23.52877116203308
153363_71,77.07022815942764,47.279409885406494
153363_72,44.0014274418354,59.38477396965027
153363_73,34.68137517571449,6.843399852514267
153363_74,73.54763209819794,22.629480004310608
153363_75,82.37920939922333,41.63023376464844
153363_76,64.34965789318085,54.49890899658203
153363_77,54.55486178398132,12.329570293426514
153363_79,65.97827285528183,24.655539393424988
153363_80,44.635227620601654,35.858994007110596
153363_81,57.48340219259262,58.27889347076416
153363_82,90.71291148662567,24.462029457092285
153363_83,36.79369613528252,11.312568545341492
153363_84,53.179872035980225,32.72146284580231
153363_85,83.22006851434708,20.03521430492401
153363_86,81.3280588388443,27.09122896194458
153364_1,53.2902592420578,49.65590572357178
153364_2,49.70241531729698,38.21166157722473
153364_3,50.743821412324905,43.45229983329773
153364_4,57.659553587436676,49.07032775878906
153364_5,40.27293339371681,10.439217329025269
153364_6,54.774979054927826,15.109888195991516
153364_7,71.73019856214523,12.872866153717041
153364_8,58.38325381278992,49.258667945861816
153364_9,80.5196875333786,29.997438669204712
153364_10,70.49216330051422,17.61799681186676
153364_11,81.7992353439331,14.24060833454132
153364_12,69.47867631912231,24.393849968910217
153364_14,81.50786519050598,41.38421368598938
153364_15,37.06374675035477,21.354525804519653
153364_16,54.95727002620697,39.326369762420654
153364_17,74.47493344545364,29.868138194084167
