game_episode,end_x,end_y
153363_1,68.71070098876953,12.223332405090332
153363_2,47.080631256103516,52.724021911621094
153363_6,36.03743362426758,61.233665466308594
153363_7,60.17152404785156,9.909111022949219
153363_8,81.75686645507812,11.701858520507812
153363_9,67.50659942626953,63.9442138671875
153363_10,54.45692443847656,14.130783081054688
153363_12,73.4287109375,9.001608848571777
153363_13,45.39210891723633,61.52008056640625
153363_15,71.19622802734375,12.959699630737305
153363_16,51.43258285522461,7.935361385345459
153363_17,74.63581085205078,61.53103256225586
153363_18,93.97821807861328,32.074378967285156
153363_19,46.17234420776367,10.483909606933594
153363_20,74.1171875,15.482643127441406
153363_21,70.85423278808594,20.37112045288086
153363_22,55.880615234375,52.66607666015625
153363_23,51.29035186767578,7.961392879486084
153363_24,49.88093185424805,38.192691802978516
153363_26,68.9510269165039,39.88212966918945
153363_27,59.866146087646484,51.92351150512695
153363_28,75.25152587890625,6.543999671936035
153363_29,91.3609848022461,47.81692886352539
153363_30,93.1300048828125,45.969364166259766
153363_31,88.5373764038086,23.51599884033203
153363_32,62.851646423339844,17.60054588317871
153363_33,86.65498352050781,47.16303634643555
153363_34,70.05026245117188,21.61758804321289
153363_35,60.78841018676758,40.328514099121094
153363_36,94.13042449951172,33.74201583862305
153363_37,85.63525390625,18.508163452148438
153363_38,81.91116333007812,5.824108600616455
153363_41,58.647682189941406,58.78019332885742
153363_43,71.47317504882812,8.930272102355957
153363_44,88.0422134399414,8.635040283203125
153363_47,75.06209564208984,11.727593421936035
153363_48,45.73573684692383,65.23994445800781
153363_49,68.81364440917969,12.131216049194336
153363_50,75.25228118896484,60.552696228027344
153363_51,84.9149398803711,10.907546043395996
153363_52,68.87492370605469,11.289868354797363
153363_53,54.31986999511719,59.809993743896484
153363_54,82.29281616210938,49.902183532714844
153363_56,73.15989685058594,15.985845565795898
153363_57,38.5927619934082,59.18608856201172
153363_58,70.50923919677734,61.729286193847656
153363_59,82.26271057128906,26.3743839263916
153363_60,41.108943939208984,56.55042266845703
153363_61,53.10587692260742,52.11746597290039
153363_62,87.13236999511719,47.867286682128906
153363_64,82.98979187011719,9.05137825012207
153363_65,94.78275299072266,15.042550086975098
153363_66,36.06519317626953,62.23711395263672
153363_67,85.08767700195312,51.516056060791016
153363_68,70.44493103027344,40.58256149291992
153363_69,41.481224060058594,60.894866943359375
153363_70,86.69341278076172,18.37911033630371
153363_71,86.52816772460938,51.93389892578125
153363_72,44.01576614379883,61.06842041015625
153363_73,24.198537826538086,6.344709396362305
153363_74,76.10989379882812,23.13813591003418
153363_75,89.87993621826172,42.8856086730957
153363_76,65.90322875976562,60.21495819091797
153363_77,52.10740661621094,8.901573181152344
153363_79,70.1991958618164,22.953105926513672
153363_80,47.41631317138672,39.973819732666016
153363_81,63.36151123046875,61.06742858886719
153363_82,90.6583480834961,21.47401237487793
153363_83,31.282365798950195,8.662355422973633
153363_84,65.0890884399414,25.29694366455078
153363_85,86.32221221923828,13.585742950439453
153363_86,81.8491439819336,13.562697410583496
153364_1,63.16642761230469,41.05802536010742
153364_2,51.040863037109375,49.61887741088867
153364_3,44.6717643737793,38.90488052368164
153364_4,63.01567840576172,57.69709014892578
153364_5,41.64751052856445,11.1318998336792
153364_6,58.07181167602539,15.044333457946777
153364_7,73.9859390258789,7.680079936981201
153364_8,60.57194137573242,43.590476989746094
153364_9,80.25320434570312,36.63899612426758
153364_10,75.60025024414062,11.902776718139648
153364_11,86.85598754882812,8.964475631713867
153364_12,78.24927520751953,20.367197036743164
153364_14,88.69034576416016,45.43265151977539
153364_15,50.10422134399414,11.385943412780762
153364_16,61.72933578491211,53.33940887451172
153364_17,78.69773864746094,28.569364547729492
153364_18,89.16065979003906,6.419407367706299
153364_19,74.37541198730469,52.64388656616211
153364_20,38.513423919677734,21.354103088378906
153364_21,73.19697570800781,64.74630737304688
153364_22,96.07197570800781,10.54245662689209
153364_23,56.37446594238281,11.583842277526855
153364_24,58.30962371826172,44.88378143310547
153364_25,66.91957092285156,10.211908340454102
153364_26,58.27458190917969,11.541863441467285
153364_27,48.57895278930664,59.801483154296875
153364_28,89.41451263427734,56.755313873291016
153364_29,36.80607223510742,8.004240989685059
153364_30,39.73258972167969,30.97820472717285
153364_31,67.7477798461914,32.64873123168945
153364_32,63.305999755859375,63.53246307373047
153364_33,49.73101043701172,11.837323188781738
153364_34,75.15449523925781,21.30142593383789
153364_36,77.15689849853516,46.48464584350586
153364_37,35.85000228881836,5.557367324829102
153364_38,89.9111557006836,34.8724250793457
153364_39,68.02774810791016,63.563480377197266
153364_40,67.81576538085938,38.89944839477539
153364_41,69.62017059326172,23.86552619934082
153364_42,79.25177001953125,4.454884052276611
153364_43,62.34806823730469,58.48609924316406
153364_44,88.15990447998047,31.332731246948242
153364_45,65.24492645263672,53.092559814453125
153364_46,88.30339050292969,6.759376525878906
153364_47,82.43699645996094,16.39470672607422
153364_48,94.92630004882812,37.46559143066406
153364_49,65.02017974853516,28.662757873535156
153364_50,54.85385513305664,7.63576602935791
153364_52,38.704261779785156,5.815985202789307
153364_53,61.68263626098633,10.804040908813477
153364_54,68.13331604003906,64.80146026611328
153364_55,76.2343978881836,61.8603515625
153364_56,79.25788116455078,62.63977813720703
153364_57,70.41063690185547,19.528629302978516
153364_58,74.00115966796875,10.531219482421875
153364_59,82.77112579345703,27.00275230407715
153364_61,80.47161865234375,37.89131546020508
153364_62,74.0765151977539,55.50264358520508
153364_63,79.98397064208984,46.36428451538086
153364_65,84.00492095947266,50.838077545166016
153364_66,90.49162292480469,57.41624069213867
153364_67,59.41692352294922,41.35407257080078
153364_68,63.905738830566406,12.607787132263184
153364_69,76.23944854736328,45.09943771362305
153364_70,27.87493896484375,5.356091499328613
153364_71,84.83506774902344,51.9598503112793
153364_73,62.0467529296875,48.657222747802734
153364_74,85.88389587402344,43.62135314941406
153364_75,79.87899780273438,60.669708251953125
153364_76,85.404541015625,40.36748123168945
153364_78,77.69843292236328,6.5995097160339355
153364_79,62.90223693847656,62.48701095581055
153364_80,78.18793487548828,15.176590919494629
153364_81,71.13333892822266,61.860469818115234
153364_82,86.71408081054688,46.99357604980469
153364_84,64.5125503540039,61.52554702758789
153364_85,74.84199523925781,10.727688789367676
153364_86,71.54183197021484,51.884029388427734
153365_1,42.11373519897461,63.37089538574219
153365_2,59.960243225097656,32.35805130004883
153365_3,28.857501983642578,63.10746383666992
153365_4,68.35303497314453,6.3675456047058105
